route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
8,135192:304501,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,17:30:00,18:14:00,0.0 min,15.589,44.0,16.40617582417582,346.83999581371324,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,18:14:00
8,135199:304191,JAMES to College,City Hall Terminal,Confederation College,18:25:00,18:45:00,11.0 min,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,4.4413277232351565,-,0.0,-
8,135201:304527,JAMES to City Hall,Confederation College,City Hall Terminal,18:48:00,19:08:00,3.0 min,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,3.958218801539307,City Hall Terminal,9.095,19:08:00
8,135194:303916,JAMES to College,City Hall Terminal,Confederation College,19:10:00,19:30:00,2.0 min,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,4.4413277232351565,-,0.0,-
8,135202:304042,JAMES to City Hall,Confederation College,City Hall Terminal,19:33:00,19:53:00,3.0 min,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,3.958218801539307,City Hall Terminal,9.095,19:53:00
8,135198:304384,JAMES to College,City Hall Terminal,Confederation College,19:55:00,20:15:00,2.0 min,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,4.4413277232351565,-,0.0,-
8,135200:304398,JAMES to City Hall,Confederation College,City Hall Terminal,20:18:00,20:38:00,3.0 min,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,3.958218801539307,City Hall Terminal,9.095,20:38:00
8,135195:304114,JAMES to College,City Hall Terminal,Confederation College,20:40:00,21:00:00,2.0 min,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,4.4413277232351565,-,0.0,-
8,135203:304182,JAMES to City Hall,Confederation College,City Hall Terminal,21:03:00,21:23:00,3.0 min,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,3.958218801539307,City Hall Terminal,9.095,21:23:00
8,135197:303985,JAMES to College,City Hall Terminal,Confederation College,21:25:00,21:45:00,2.0 min,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,4.4413277232351565,-,0.0,-
8,135193:304100,JAMES to City Hall,Confederation College,City Hall Terminal,21:48:00,22:08:00,3.0 min,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,3.958218801539307,City Hall Terminal,9.095,22:08:00
8,135196:304211,JAMES to College,City Hall Terminal,Confederation College,22:10:00,22:30:00,2.0 min,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,4.4413277232351565,-,0.0,-
8,135204:304462,JAMES to City Hall,Confederation College,City Hall Terminal,22:33:00,22:53:00,3.0 min,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,3.958218801539307,City Hall Terminal,9.095,22:53:00
