arrival_time,speed
20:51:00,9.799999999998985
20:54:00,7.960000000000296
20:58:00,28.08
21:00:00,9.560000000000358
21:04:00,16.32
21:08:00,35.879999999999995
21:10:00,11.87999999999877
21:13:00,12.520000000000463
21:18:00,6.874285714285628
21:21:00,15.51999999999838
21:25:00,34.2
21:28:00,8.640000000000393
21:31:00,7.488000000000337
21:35:00,13.056000000000596
21:38:00,20.760000000000005
21:41:00,19.800000000000004
21:44:00,11.119999999998823
21:49:00,13.040000000000497
21:53:00,4.392000000000201
21:55:00,11.87999999999877
21:57:00,28.320000000000025
22:03:00,6.874285714285628
22:06:00,15.51999999999838
22:10:00,0.0
22:11:00,19.080000000000005
22:14:00,20.760000000000005
22:18:00,19.200000000000017
22:23:00,20.760000000000005
22:26:00,13.120000000000507
22:28:00,22.440000000000037
