route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
11,134819:299148,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,15:15:00,15:29:00,0.0 min,0.3258850496059341,1.874490805333333,90,87.65688649333333,5.752,14.0,18.04419047619045,509.5558095238069,3280,-3.258,yes,5.752
11,134804:303167,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,15:30:00,15:45:00,1.0 min,0.3930244124722725,1.9812360632727257,90,87.52345492090909,5.041,15.0,16.10072727272726,603.8138181818193,3283,-3.3,no,0.0
11,134820:299344,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,15:45:00,15:59:00,0.0 min,0.3258850496059341,1.874490805333333,90,87.65688649333333,5.752,14.0,18.04419047619045,509.5558095238069,3280,-3.258,yes,5.752
11,134805:302969,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,16:00:00,16:15:00,1.0 min,0.39302441247227293,1.981236063272728,90,87.52345492090909,5.041,15.0,16.100727272727326,603.8138181818172,3283,-3.3,no,0.0
11,134821:301788,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,16:15:00,16:29:00,0.0 min,0.32588504960593434,1.8744908053333342,90,87.65688649333333,5.752,14.0,18.044190476190487,509.5558095238157,3280,-3.258,yes,5.752
11,134806:303108,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,16:30:00,16:45:00,1.0 min,0.39302441247227293,1.981236063272728,90,87.52345492090909,5.041,15.0,16.100727272727326,603.8138181818172,3283,-3.3,no,0.0
11,134822:300467,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,16:45:00,16:59:00,0.0 min,0.32588504960593434,1.8744908053333342,90,87.65688649333333,5.752,14.0,18.044190476190487,509.5558095238157,3280,-3.258,yes,5.752
11,134807:302935,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,17:00:00,17:15:00,1.0 min,0.39302441247227293,1.981236063272728,90,87.52345492090909,5.041,15.0,16.100727272727326,603.8138181818172,3283,-3.3,no,0.0
11,134823:299191,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,17:15:00,17:29:00,0.0 min,0.32588504960593434,1.8744908053333342,90,87.65688649333333,5.752,14.0,18.044190476190487,509.5558095238157,3280,-3.258,yes,5.752
11,134808:303124,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,17:30:00,17:45:00,1.0 min,0.39302441247227293,1.981236063272728,90,87.52345492090909,5.041,15.0,16.100727272727326,603.8138181818172,3283,-3.3,no,0.0
11,134824:299229,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,17:45:00,17:59:00,0.0 min,0.32588504960593434,1.8744908053333342,90,87.65688649333333,5.752,14.0,18.044190476190487,509.5558095238157,3280,-3.258,yes,5.752
