service_id,date,exception_type
305886,20220127,1
305886,20220128,1
305886,20220131,1
305886,20220201,1
305886,20220202,1
305886,20220203,1
305886,20220204,1
305886,20220207,1
305886,20220208,1
305886,20220209,1
305886,20220210,1
305886,20220211,1
305886,20220214,1
305886,20220215,1
305886,20220216,1
305886,20220217,1
305886,20220218,1
305886,20220222,1
305886,20220223,1
305886,20220224,1
305886,20220225,1
305886,20220228,1
305886,20220301,1
305886,20220302,1
305886,20220303,1
305886,20220304,1
304653,20220126,1
304653,20220127,1
304653,20220128,1
304653,20220131,1
304653,20220201,1
304653,20220202,1
304653,20220203,1
304653,20220204,1
304653,20220207,1
304653,20220208,1
304653,20220209,1
304653,20220210,1
304653,20220211,1
304653,20220214,1
304653,20220215,1
304653,20220216,1
304653,20220217,1
304653,20220218,1
304653,20220222,1
304653,20220223,1
304653,20220224,1
304653,20220225,1
304653,20220228,1
304653,20220301,1
304653,20220302,1
304653,20220303,1
304653,20220304,1
305314,20220126,1
305314,20220127,1
305314,20220128,1
305314,20220131,1
305314,20220201,1
305314,20220202,1
305314,20220203,1
305314,20220204,1
305314,20220207,1
305314,20220208,1
305314,20220209,1
305314,20220210,1
305314,20220211,1
305314,20220214,1
305314,20220215,1
305314,20220216,1
305314,20220217,1
305314,20220218,1
305314,20220222,1
305314,20220223,1
305314,20220224,1
305314,20220225,1
305314,20220228,1
305314,20220301,1
305314,20220302,1
305314,20220303,1
305314,20220304,1
305072,20220126,1
305072,20220127,1
305072,20220128,1
305072,20220131,1
305072,20220201,1
305072,20220202,1
305072,20220203,1
305072,20220204,1
305072,20220207,1
305072,20220208,1
305072,20220209,1
305072,20220210,1
305072,20220211,1
305072,20220214,1
305072,20220215,1
305072,20220216,1
305072,20220217,1
305072,20220218,1
305072,20220222,1
305072,20220223,1
305072,20220224,1
305072,20220225,1
305072,20220228,1
305072,20220301,1
305072,20220302,1
305072,20220303,1
305072,20220304,1
305133,20220126,1
305133,20220127,1
305133,20220128,1
305133,20220131,1
305133,20220201,1
305133,20220202,1
305133,20220203,1
305133,20220204,1
305133,20220207,1
305133,20220208,1
305133,20220209,1
305133,20220210,1
305133,20220211,1
305133,20220214,1
305133,20220215,1
305133,20220216,1
305133,20220217,1
305133,20220218,1
305133,20220222,1
305133,20220223,1
305133,20220224,1
305133,20220225,1
305133,20220228,1
305133,20220301,1
305133,20220302,1
305133,20220303,1
305133,20220304,1
305975,20220126,1
305975,20220127,1
305975,20220128,1
305975,20220131,1
305975,20220201,1
305975,20220202,1
305975,20220203,1
305975,20220204,1
305975,20220207,1
305975,20220208,1
305975,20220209,1
305975,20220210,1
305975,20220211,1
305975,20220214,1
305975,20220215,1
305975,20220216,1
305975,20220217,1
305975,20220218,1
305975,20220222,1
305975,20220223,1
305975,20220224,1
305975,20220225,1
305975,20220228,1
305975,20220301,1
305975,20220302,1
305975,20220303,1
305975,20220304,1
304963,20220126,1
304963,20220127,1
304963,20220128,1
304963,20220131,1
304963,20220201,1
304963,20220202,1
304963,20220203,1
304963,20220204,1
304963,20220207,1
304963,20220208,1
304963,20220209,1
304963,20220210,1
304963,20220211,1
304963,20220214,1
304963,20220215,1
304963,20220216,1
304963,20220217,1
304963,20220218,1
304963,20220222,1
304963,20220223,1
304963,20220224,1
304963,20220225,1
304963,20220228,1
304963,20220301,1
304963,20220302,1
304963,20220303,1
304963,20220304,1
304771,20220126,1
304771,20220127,1
304771,20220128,1
304771,20220131,1
304771,20220201,1
304771,20220202,1
304771,20220203,1
304771,20220204,1
304771,20220207,1
304771,20220208,1
304771,20220209,1
304771,20220210,1
304771,20220211,1
304771,20220214,1
304771,20220215,1
304771,20220216,1
304771,20220217,1
304771,20220218,1
304771,20220222,1
304771,20220223,1
304771,20220224,1
304771,20220225,1
304771,20220228,1
304771,20220301,1
304771,20220302,1
304771,20220303,1
304771,20220304,1
305363,20220126,1
305363,20220127,1
305363,20220128,1
305363,20220131,1
305363,20220201,1
305363,20220202,1
305363,20220203,1
305363,20220204,1
305363,20220207,1
305363,20220208,1
305363,20220209,1
305363,20220210,1
305363,20220211,1
305363,20220214,1
305363,20220215,1
305363,20220216,1
305363,20220217,1
305363,20220218,1
305363,20220222,1
305363,20220223,1
305363,20220224,1
305363,20220225,1
305363,20220228,1
305363,20220301,1
305363,20220302,1
305363,20220303,1
305363,20220304,1
305812,20220126,1
305812,20220127,1
305812,20220128,1
305812,20220131,1
305812,20220201,1
305812,20220202,1
305812,20220203,1
305812,20220204,1
305812,20220207,1
305812,20220208,1
305812,20220209,1
305812,20220210,1
305812,20220211,1
305812,20220214,1
305812,20220215,1
305812,20220216,1
305812,20220217,1
305812,20220218,1
305812,20220222,1
305812,20220223,1
305812,20220224,1
305812,20220225,1
305812,20220228,1
305812,20220301,1
305812,20220302,1
305812,20220303,1
305812,20220304,1
305034,20220126,1
305034,20220127,1
305034,20220128,1
305034,20220131,1
305034,20220201,1
305034,20220202,1
305034,20220203,1
305034,20220204,1
305034,20220207,1
305034,20220208,1
305034,20220209,1
305034,20220210,1
305034,20220211,1
305034,20220214,1
305034,20220215,1
305034,20220216,1
305034,20220217,1
305034,20220218,1
305034,20220222,1
305034,20220223,1
305034,20220224,1
305034,20220225,1
305034,20220228,1
305034,20220301,1
305034,20220302,1
305034,20220303,1
305034,20220304,1
305948,20220126,1
305948,20220127,1
305948,20220128,1
305948,20220131,1
305948,20220201,1
305948,20220202,1
305948,20220203,1
305948,20220204,1
305948,20220207,1
305948,20220208,1
305948,20220209,1
305948,20220210,1
305948,20220211,1
305948,20220214,1
305948,20220215,1
305948,20220216,1
305948,20220217,1
305948,20220218,1
305948,20220222,1
305948,20220223,1
305948,20220224,1
305948,20220225,1
305948,20220228,1
305948,20220301,1
305948,20220302,1
305948,20220303,1
305948,20220304,1
304756,20220126,1
304756,20220127,1
304756,20220128,1
304756,20220131,1
304756,20220201,1
304756,20220202,1
304756,20220203,1
304756,20220204,1
304756,20220207,1
304756,20220208,1
304756,20220209,1
304756,20220210,1
304756,20220211,1
304756,20220214,1
304756,20220215,1
304756,20220216,1
304756,20220217,1
304756,20220218,1
304756,20220222,1
304756,20220223,1
304756,20220224,1
304756,20220225,1
304756,20220228,1
304756,20220301,1
304756,20220302,1
304756,20220303,1
304756,20220304,1
305870,20220126,1
305870,20220127,1
305870,20220128,1
305870,20220131,1
305870,20220201,1
305870,20220202,1
305870,20220203,1
305870,20220204,1
305870,20220207,1
305870,20220208,1
305870,20220209,1
305870,20220210,1
305870,20220211,1
305870,20220214,1
305870,20220215,1
305870,20220216,1
305870,20220217,1
305870,20220218,1
305870,20220222,1
305870,20220223,1
305870,20220224,1
305870,20220225,1
305870,20220228,1
305870,20220301,1
305870,20220302,1
305870,20220303,1
305870,20220304,1
306022,20220126,1
306022,20220127,1
306022,20220128,1
306022,20220131,1
306022,20220201,1
306022,20220202,1
306022,20220203,1
306022,20220204,1
306022,20220207,1
306022,20220208,1
306022,20220209,1
306022,20220210,1
306022,20220211,1
306022,20220214,1
306022,20220215,1
306022,20220216,1
306022,20220217,1
306022,20220218,1
306022,20220222,1
306022,20220223,1
306022,20220224,1
306022,20220225,1
306022,20220228,1
306022,20220301,1
306022,20220302,1
306022,20220303,1
306022,20220304,1
304727,20220126,1
304727,20220127,1
304727,20220128,1
304727,20220131,1
304727,20220201,1
304727,20220202,1
304727,20220203,1
304727,20220204,1
304727,20220207,1
304727,20220208,1
304727,20220209,1
304727,20220210,1
304727,20220211,1
304727,20220214,1
304727,20220215,1
304727,20220216,1
304727,20220217,1
304727,20220218,1
304727,20220222,1
304727,20220223,1
304727,20220224,1
304727,20220225,1
304727,20220228,1
304727,20220301,1
304727,20220302,1
304727,20220303,1
304727,20220304,1
305329,20220126,1
305329,20220127,1
305329,20220128,1
305329,20220131,1
305329,20220201,1
305329,20220202,1
305329,20220203,1
305329,20220204,1
305329,20220207,1
305329,20220208,1
305329,20220209,1
305329,20220210,1
305329,20220211,1
305329,20220214,1
305329,20220215,1
305329,20220216,1
305329,20220217,1
305329,20220218,1
305329,20220222,1
305329,20220223,1
305329,20220224,1
305329,20220225,1
305329,20220228,1
305329,20220301,1
305329,20220302,1
305329,20220303,1
305329,20220304,1
305145,20220126,1
305145,20220127,1
305145,20220128,1
305145,20220131,1
305145,20220201,1
